image,width,height,channels,seams,strip_height,dynamic_energy_s,dynamic_seam_s,dynamic_remove_s,dynamic_total_s,triangle_energy_s,triangle_seam_s,triangle_remove_s,triangle_total_s,total_speedup_dynamic_over_triangle,seam_speedup_dynamic_over_triangle,dynamic_output,triangle_output
720x480.png,720,480,3,512,8,0.370295,0.298781,0.055300,0.724376,0.369746,0.181699,0.055890,0.607336,1.1927,1.6444
1024x768.png,1024,768,3,512,8,0.797300,0.601308,0.122176,1.520784,0.796131,0.458833,0.127122,1.382086,1.1004,1.3105
1920x1200.png,1920,1200,3,512,8,2.343880,1.275379,0.432299,4.051558,2.341470,1.210067,0.423167,3.974704,1.0193,1.0540
3840x2160.png,3840,2160,3,512,8,8.783119,3.793993,1.467612,14.044724,8.774505,4.543534,1.522926,14.840965,0.9463,0.8350
7680x4320.png,7680,4320,3,512,8,35.730623,18.791300,6.522355,61.044279,35.728512,21.917833,5.712950,63.359295,0.9635,0.8574
