image,width,height,channels,seams,strip_height,dynamic_energy_s,dynamic_seam_s,dynamic_remove_s,dynamic_total_s,triangle_energy_s,triangle_seam_s,triangle_remove_s,triangle_total_s,total_speedup_dynamic_over_triangle,seam_speedup_dynamic_over_triangle,dynamic_output,triangle_output
720x480.png,720,480,3,512,16,0.371313,0.314819,0.053094,0.739226,0.370891,0.158985,0.055079,0.584955,1.2637,1.9802
1024x768.png,1024,768,3,512,16,0.800844,0.633166,0.122030,1.556040,0.799052,0.401005,0.125936,1.325993,1.1735,1.5789
1920x1200.png,1920,1200,3,512,16,2.352221,1.359044,0.408559,4.119824,2.338549,1.074351,0.430166,3.843066,1.0720,1.2650
3840x2160.png,3840,2160,3,512,16,8.724309,3.630820,1.338937,13.694066,8.726155,4.034028,1.416338,14.176521,0.9660,0.9000
7680x4320.png,7680,4320,3,512,16,35.703050,18.300793,5.652708,59.656551,35.674110,21.585485,5.443248,62.702844,0.9514,0.8478
