image,width,height,channels,seams,greedy_runtime_s,dynamic_runtime_s,speedup,greedy_output,dynamic_output,visual_notes
720x480.png,720,480,3,512,0.049614,0.741972,14.95
1024x768.png,1024,768,3,512,0.303973,1.553396,5.11
1920x1200.png,1920,1200,3,512,0.513843,4.173612,8.12
3840x2160.png,3840,2160,3,512,2.141856,13.803485,6.44
7680x4320.png,7680,4320,3,512,8.676675,60.389255,6.96
